MEP_name,MEP_id,national_party,national_party_id,EU_parliament_group,EU_parliament_group_id,EU_electoral_district,EU_electoral_district_id,elected_in_country,elected_in_country_id,start_date,end_date,parliamentary_term,parliamentary_term_id
Monica Frassoni,http://www.wikidata.org/entity/Q264802,Radical Party,http://www.wikidata.org/entity/Q2704736,The Greens–European Free Alliance,http://www.wikidata.org/entity/Q751935,North-West Italy,http://www.wikidata.org/entity/Q3677915,Italy,http://www.wikidata.org/entity/Q38,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Joachim Wuermeling,http://www.wikidata.org/entity/Q269632,Christian Social Union of Bavaria,http://www.wikidata.org/entity/Q49763,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Joachim Wuermeling,http://www.wikidata.org/entity/Q269632,Christian Social Union of Bavaria,http://www.wikidata.org/entity/Q49763,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,2004-07-20,2005-12-18,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Krisztina Morvai,http://www.wikidata.org/entity/Q270498,Jobbik,http://www.wikidata.org/entity/Q633442,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Hungary,http://www.wikidata.org/entity/Q5943060,Hungary,http://www.wikidata.org/entity/Q28,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Krisztina Morvai,http://www.wikidata.org/entity/Q270498,Jobbik,http://www.wikidata.org/entity/Q633442,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Hungary,http://www.wikidata.org/entity/Q5943060,Hungary,http://www.wikidata.org/entity/Q28,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Inés Ayala,http://www.wikidata.org/entity/Q270509,Spanish Socialist Workers' Party,http://www.wikidata.org/entity/Q138198,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2014-07-01,2019-07-01,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Inés Ayala,http://www.wikidata.org/entity/Q270509,Spanish Socialist Workers' Party,http://www.wikidata.org/entity/Q138198,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Inés Ayala,http://www.wikidata.org/entity/Q270509,Spanish Socialist Workers' Party,http://www.wikidata.org/entity/Q138198,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Pierre Lardinois,http://www.wikidata.org/entity/Q280671,,,,,,,,,,,,
Lojze Peterle,http://www.wikidata.org/entity/Q282653,New Slovenia,http://www.wikidata.org/entity/Q1258564,European People's Party group,http://www.wikidata.org/entity/Q635616,Slovenia,http://www.wikidata.org/entity/Q7541730,Slovenia,http://www.wikidata.org/entity/Q215,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Lojze Peterle,http://www.wikidata.org/entity/Q282653,New Slovenia,http://www.wikidata.org/entity/Q1258564,European People's Party group,http://www.wikidata.org/entity/Q635616,Slovenia,http://www.wikidata.org/entity/Q7541730,Slovenia,http://www.wikidata.org/entity/Q215,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Lojze Peterle,http://www.wikidata.org/entity/Q282653,New Slovenia,http://www.wikidata.org/entity/Q1258564,European People's Party group,http://www.wikidata.org/entity/Q635616,Slovenia,http://www.wikidata.org/entity/Q7541730,Slovenia,http://www.wikidata.org/entity/Q215,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Lojze Peterle,http://www.wikidata.org/entity/Q282653,New Slovenia,http://www.wikidata.org/entity/Q1258564,European People's Party group,http://www.wikidata.org/entity/Q635616,Slovenia,http://www.wikidata.org/entity/Q7541730,Slovenia,http://www.wikidata.org/entity/Q215,2004-05-01,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Izaskun Bilbao Barandica,http://www.wikidata.org/entity/Q290539,Basque Nationalist Party,http://www.wikidata.org/entity/Q43093,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2014-07-01,2019-07-01,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Izaskun Bilbao Barandica,http://www.wikidata.org/entity/Q290539,Basque Nationalist Party,http://www.wikidata.org/entity/Q43093,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Spain,http://www.wikidata.org/entity/Q16254367,Spain,http://www.wikidata.org/entity/Q29,2009-07-14,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Theodoros Zagorakis,http://www.wikidata.org/entity/Q296452,New Democracy,http://www.wikidata.org/entity/Q223153,European People's Party group,http://www.wikidata.org/entity/Q635616,Greece,http://www.wikidata.org/entity/Q17077105,Greece,http://www.wikidata.org/entity/Q41,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Elisabeth Rehn,http://www.wikidata.org/entity/Q297856,Swedish People's Party of Finland,http://www.wikidata.org/entity/Q845537,European Liberal Democrat and Reform Party Group,http://www.wikidata.org/entity/Q1671234,Finland,http://www.wikidata.org/entity/Q5450446,Finland,http://www.wikidata.org/entity/Q33,1995-01-01,1996-11-10,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Elisabeth Rehn,http://www.wikidata.org/entity/Q297856,,,,,,,,,1995-01-01,1996-11-10,,
Hartmut Nassauer,http://www.wikidata.org/entity/Q301358,Christian Democratic Union,http://www.wikidata.org/entity/Q49762,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Hartmut Nassauer,http://www.wikidata.org/entity/Q301358,Christian Democratic Union,http://www.wikidata.org/entity/Q49762,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Hartmut Nassauer,http://www.wikidata.org/entity/Q301358,Christian Democratic Union,http://www.wikidata.org/entity/Q49762,European People's Party group,http://www.wikidata.org/entity/Q635616,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Rihards Pīks,http://www.wikidata.org/entity/Q1346602,People's Party,http://www.wikidata.org/entity/Q1250133,European People's Party group,http://www.wikidata.org/entity/Q635616,Latvia,http://www.wikidata.org/entity/Q6497226,Latvia,http://www.wikidata.org/entity/Q211,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Kostis Chatzidakis,http://www.wikidata.org/entity/Q1348054,New Democracy,http://www.wikidata.org/entity/Q223153,European People's Party group,http://www.wikidata.org/entity/Q635616,Greece,http://www.wikidata.org/entity/Q17077105,Greece,http://www.wikidata.org/entity/Q41,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Kostis Chatzidakis,http://www.wikidata.org/entity/Q1348054,New Democracy,http://www.wikidata.org/entity/Q223153,European People's Party group,http://www.wikidata.org/entity/Q635616,Greece,http://www.wikidata.org/entity/Q17077105,Greece,http://www.wikidata.org/entity/Q41,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Kostis Chatzidakis,http://www.wikidata.org/entity/Q1348054,New Democracy,http://www.wikidata.org/entity/Q223153,European People's Party group,http://www.wikidata.org/entity/Q635616,Greece,http://www.wikidata.org/entity/Q17077105,Greece,http://www.wikidata.org/entity/Q41,2004-07-20,2007-09-18,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Kostis Chatzidakis,http://www.wikidata.org/entity/Q1348054,,,,,,,,,1994-01-01,2007-01-01,,
Filip Adwent,http://www.wikidata.org/entity/Q1351155,League of Polish Families,http://www.wikidata.org/entity/Q687574,Independence/Democracy,http://www.wikidata.org/entity/Q655137,Podkarpackie,http://www.wikidata.org/entity/Q7206828,Poland,http://www.wikidata.org/entity/Q36,2004-07-20,2005-06-26,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Jan Mulder,http://www.wikidata.org/entity/Q1363547,People's Party for Freedom and Democracy,http://www.wikidata.org/entity/Q239333,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Jan Mulder,http://www.wikidata.org/entity/Q1363547,People's Party for Freedom and Democracy,http://www.wikidata.org/entity/Q239333,European Liberal Democrat and Reform Party Group,http://www.wikidata.org/entity/Q1671234,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Jan Mulder,http://www.wikidata.org/entity/Q1363547,People's Party for Freedom and Democracy,http://www.wikidata.org/entity/Q239333,Group of the Alliance of Liberals and Democrats for Europe,http://www.wikidata.org/entity/Q839097,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,2010-06-22,2014-06-30,Seventh European Parliament,http://www.wikidata.org/entity/Q4644021
Jan Mulder,http://www.wikidata.org/entity/Q1363547,People's Party for Freedom and Democracy,http://www.wikidata.org/entity/Q239333,European Liberal Democrat and Reform Party Group,http://www.wikidata.org/entity/Q1671234,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,1994-07-19,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Fausto Correia,http://www.wikidata.org/entity/Q1378001,Socialist Party,http://www.wikidata.org/entity/Q847263,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Portugal,http://www.wikidata.org/entity/Q7232531,Portugal,http://www.wikidata.org/entity/Q45,2004-07-20,2007-10-09,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Karl-Heinz Mursch,http://www.wikidata.org/entity/Q1379561,,,,,,,,,,,,
José Ribeiro e Castro,http://www.wikidata.org/entity/Q1386216,Democratic and Social Centre – People's Party,http://www.wikidata.org/entity/Q1054298,European People's Party group,http://www.wikidata.org/entity/Q635616,Portugal,http://www.wikidata.org/entity/Q7232531,Portugal,http://www.wikidata.org/entity/Q45,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
José Ribeiro e Castro,http://www.wikidata.org/entity/Q1386216,Democratic and Social Centre – People's Party,http://www.wikidata.org/entity/Q1054298,European People's Party group,http://www.wikidata.org/entity/Q635616,Portugal,http://www.wikidata.org/entity/Q7232531,Portugal,http://www.wikidata.org/entity/Q45,1999-11-17,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Poul Dalsager,http://www.wikidata.org/entity/Q1397487,,,,,,,,,,,,
Heinz Schreiber,http://www.wikidata.org/entity/Q1444196,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Horst Haase,http://www.wikidata.org/entity/Q1444668,,,,,,,,,,,,
Karl-Heinrich Mihr,http://www.wikidata.org/entity/Q1447664,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1989-07-25,1994-07-18,Third European Parliament,http://www.wikidata.org/entity/Q17315704
Karl-Heinrich Mihr,http://www.wikidata.org/entity/Q1447664,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Karl-Heinrich Mihr,http://www.wikidata.org/entity/Q1447664,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1980-01-16,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Manfred Wagner,http://www.wikidata.org/entity/Q1498732,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1979-07-17,1984-07-23,First European Parliament,http://www.wikidata.org/entity/Q17315702
Manfred Wagner,http://www.wikidata.org/entity/Q1498732,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,1984-07-24,1989-07-24,Second European Parliament,http://www.wikidata.org/entity/Q17315703
Joachim Schuster,http://www.wikidata.org/entity/Q1499562,Social Democratic Party of Germany,http://www.wikidata.org/entity/Q49768,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Germany,http://www.wikidata.org/entity/Q1350565,Germany,http://www.wikidata.org/entity/Q183,2014-05-25,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
George William Vella,http://www.wikidata.org/entity/Q1508402,Labour Party,http://www.wikidata.org/entity/Q684886,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Malta,http://www.wikidata.org/entity/Q6744650,Malta,http://www.wikidata.org/entity/Q233,2004-05-01,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
"Georgi Pirinski, Jr.",http://www.wikidata.org/entity/Q1509254,Bulgarian Socialist Party,http://www.wikidata.org/entity/Q752259,Progressive Alliance of Socialists and Democrats,http://www.wikidata.org/entity/Q507343,Bulgaria,http://www.wikidata.org/entity/Q4996149,Bulgaria,http://www.wikidata.org/entity/Q219,2014-07-01,,Eighth European Parliament,http://www.wikidata.org/entity/Q17315694
Gerhard Kreyssig,http://www.wikidata.org/entity/Q1511979,,,,,,,,,,,,
Joseph Illerhaus,http://www.wikidata.org/entity/Q1519658,,,,,,,,,,,,
Hajo Hoffmann,http://www.wikidata.org/entity/Q1569739,,,,,,,,,1977-01-01,1979-01-01,,
Hans Blokland,http://www.wikidata.org/entity/Q1578763,Christian Union,http://www.wikidata.org/entity/Q239539,Europe of Democracies and Diversities,http://www.wikidata.org/entity/Q1375260,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,1999-07-20,2004-07-19,Fifth European Parliament,http://www.wikidata.org/entity/Q16836722
Hans Blokland,http://www.wikidata.org/entity/Q1578763,Reformed Political Party,http://www.wikidata.org/entity/Q60172,Europe of Nations,http://www.wikidata.org/entity/Q3734801,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,1994-07-19,1996-11-10,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Hans Blokland,http://www.wikidata.org/entity/Q1578763,Reformed Political Party,http://www.wikidata.org/entity/Q60172,Non-Inscrits,http://www.wikidata.org/entity/Q1440626,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,1996-11-11,1997-01-12,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
Hans Blokland,http://www.wikidata.org/entity/Q1578763,Christian Union,http://www.wikidata.org/entity/Q239539,Independence/Democracy,http://www.wikidata.org/entity/Q655137,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,2004-07-20,2009-07-13,Sixth European Parliament,http://www.wikidata.org/entity/Q4642661
Hans Blokland,http://www.wikidata.org/entity/Q1578763,Reformed Political Party,http://www.wikidata.org/entity/Q60172,Independents for a Europe of Nations,http://www.wikidata.org/entity/Q6017600,Netherlands,http://www.wikidata.org/entity/Q16250490,Netherlands,http://www.wikidata.org/entity/Q55,1997-01-13,1999-07-19,Fourth European Parliament,http://www.wikidata.org/entity/Q17315706
